mep_id,start_date,end_date,political_group
253043,27-02-2024,,Group of the European People's Party (Christian Democrats)
197805,02-07-2019,17-12-2020,Group of the European United Left
197805,18-12-2020,,The Left group in the European Parliament
204419,04-02-2020,,Renew Europe Group
251268,01-01-2024,,Renew Europe Group
840,15-02-1982,23-07-1984,Liberal and Democratic Group
840,25-10-1994,28-02-1995,"Group of the European Liberal, Democrat and Reform Party"
840,01-03-1995,19-07-1999,"Group of the European Liberal, Democrat and Reform Party"
840,20-07-1999,06-08-1999,"Group of the European Liberal, Democrat and Reform Party"
840,14-07-2009,19-07-2009,Group of the Alliance of Liberals and Democrats for Europe
840,20-07-2009,30-06-2014,Group of the Alliance of Liberals and Democrats for Europe
840,01-07-2014,01-07-2019,Group of the Alliance of Liberals and Democrats for Europe
840,02-07-2019,,Renew Europe Group
197717,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
189525,14-09-2017,01-07-2019,Group of the European People's Party (Christian Democrats)
189525,02-07-2019,,Group of the European People's Party (Christian Democrats)
197395,02-07-2019,,Group of the Greens/European Free Alliance
124712,01-07-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
124712,02-07-2019,04-03-2021,Group of the European People's Party (Christian Democrats)
124712,05-03-2021,,Non-attached Members
197467,02-07-2019,,European Conservatives and Reformists Group
124692,01-07-2014,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
124692,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
197502,02-07-2019,,Renew Europe Group
197406,02-07-2019,,Group of the European People's Party (Christian Democrats)
197687,02-07-2019,,Identity and Democracy Group
197817,02-07-2019,17-12-2020,Group of the European United Left
197817,18-12-2020,,The Left group in the European Parliament
197819,02-07-2019,17-12-2020,Group of the European United Left
197819,18-12-2020,18-04-2023,The Left group in the European Parliament
197819,19-04-2023,,Non-attached Members
197848,02-07-2019,,Renew Europe Group
197607,02-07-2019,,European Conservatives and Reformists Group
114268,05-07-2012,30-06-2014,Group of the Alliance of Liberals and Democrats for Europe
114268,01-07-2014,31-01-2017,Group of the Alliance of Liberals and Democrats for Europe
114268,01-02-2017,01-07-2019,Group of the Alliance of Liberals and Democrats for Europe
114268,02-07-2019,,Renew Europe Group
197737,02-07-2019,,Non-attached Members
96952,14-07-2009,18-01-2012,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
96952,19-01-2012,06-06-2012,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
96952,07-06-2012,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
96952,01-07-2014,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
96952,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
136236,31-01-2016,01-07-2019,Confederal Group of the European United Left
136236,06-07-2021,,The Left group in the European Parliament
249826,26-10-2023,,Renew Europe Group
197728,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
27714,02-07-2019,04-03-2021,Group of the European People's Party (Christian Democrats)
27714,05-03-2021,,Non-attached Members
197832,02-07-2019,,Group of the Greens/European Free Alliance
197578,02-07-2019,,Identity and Democracy Group
197635,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
247122,10-08-2023,,Renew Europe Group
197615,02-07-2019,24-01-2022,Identity and Democracy Group
197615,25-01-2022,,Non-attached Members
197402,02-07-2019,,Group of the European People's Party (Christian Democrats)
197627,02-07-2019,,Identity and Democracy Group
197541,02-07-2019,,European Conservatives and Reformists Group
237320,15-09-2022,,Renew Europe Group
88882,01-07-2014,29-06-2017,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
88882,01-02-2020,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
96936,14-07-2009,02-02-2012,Group of the European People's Party (Christian Democrats)
96936,03-02-2012,30-06-2014,Group of the European People's Party (Christian Democrats)
96936,01-07-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
96936,01-02-2020,,Group of the European People's Party (Christian Democrats)
197430,02-07-2019,,Renew Europe Group
125706,01-07-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
125706,02-07-2019,,Group of the European People's Party (Christian Democrats)
197889,02-07-2019,,Group of the Greens/European Free Alliance
206158,16-07-2020,16-07-2020,Non-attached Members
206158,17-07-2020,,Group of the Greens/European Free Alliance
226260,14-10-2021,,Group of the European People's Party (Christian Democrats)
197610,02-07-2019,,Identity and Democracy Group
240478,06-12-2022,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
254720,02-04-2024,,Group of the European People's Party (Christian Democrats)
197579,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
197701,02-07-2019,17-12-2020,Group of the European United Left
197701,18-12-2020,,The Left group in the European Parliament
124846,01-07-2014,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
124846,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
245858,03-07-2023,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
124867,01-07-2014,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
124867,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
28297,20-07-2004,30-08-2004,Group of the European People's Party (Christian Democrats) and European Democrats
28297,31-08-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
28297,14-07-2009,10-07-2012,Group of the European People's Party (Christian Democrats)
28297,11-07-2012,30-06-2014,Group of the European People's Party (Christian Democrats)
28297,01-07-2014,15-11-2016,Group of the European People's Party (Christian Democrats)
28297,16-11-2016,22-03-2017,Group of the European People's Party (Christian Democrats)
28297,23-03-2017,26-03-2019,Non-attached Members
28297,27-03-2019,01-07-2019,European Conservatives and Reformists Group
28297,02-07-2019,,European Conservatives and Reformists Group
197500,02-07-2019,,Group of the Greens/European Free Alliance
197531,02-07-2019,10-01-2022,Group of the Greens/European Free Alliance
197531,11-01-2022,,Group of the Greens/European Free Alliance
125106,01-07-2014,07-07-2014,European Conservatives and Reformists Group
125106,08-07-2014,10-10-2014,European Conservatives and Reformists Group
125106,02-07-2019,,European Conservatives and Reformists Group
185974,03-01-2017,01-07-2019,Group of the Greens/European Free Alliance
185974,23-07-2020,10-01-2022,Group of the Greens/European Free Alliance
185974,11-01-2022,,Group of the Greens/European Free Alliance
204420,05-02-2020,,Group of the Greens/European Free Alliance
197431,02-07-2019,,Group of the Greens/European Free Alliance
197497,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
204413,01-02-2020,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
239256,02-11-2022,,Identity and Democracy Group
197839,02-07-2019,,Group of the European People's Party (Christian Democrats)
124693,01-07-2014,18-12-2016,Group of the Greens/European Free Alliance
124693,19-12-2016,01-07-2019,Group of the Greens/European Free Alliance
124693,02-07-2019,29-11-2022,Renew Europe Group
124693,30-11-2022,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
28223,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
28223,14-07-2009,23-07-2009,Group of the European People's Party (Christian Democrats)
28223,24-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
28223,01-07-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
28223,02-07-2019,,Group of the European People's Party (Christian Democrats)
4253,20-07-1999,11-06-2003,"Group of the European Liberal, Democrat and Reform Party"
4253,12-06-2003,11-02-2004,"Group of the European Liberal, Democrat and Reform Party"
4253,20-07-2004,26-02-2007,Group of the Alliance of Liberals and Democrats for Europe
4253,27-02-2006,13-07-2009,Group of the Alliance of Liberals and Democrats for Europe
4253,14-07-2009,30-06-2014,Group of the Alliance of Liberals and Democrats for Europe
4253,01-07-2014,01-07-2019,Group of the Alliance of Liberals and Democrats for Europe
4253,02-07-2019,,Renew Europe Group
197460,02-07-2019,,Group of the Greens/European Free Alliance
96880,14-07-2009,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
96880,01-07-2014,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
96880,02-07-2019,17-01-2023,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
96880,18-01-2023,,Non-attached Members
197468,02-07-2019,17-12-2020,Group of the European United Left
197468,18-12-2020,,The Left group in the European Parliament
124985,01-07-2014,14-12-2015,Confederal Group of the European United Left
124985,15-12-2015,11-01-2017,Confederal Group of the European United Left
124985,12-01-2017,01-07-2019,Confederal Group of the European United Left
124985,02-07-2019,17-12-2020,Group of the European United Left
124985,18-12-2020,,The Left group in the European Parliament
229519,18-01-2022,,Renew Europe Group
1927,19-07-1994,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1927,20-07-1999,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
1927,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
1927,14-07-2009,23-07-2009,Group of the European People's Party (Christian Democrats)
1927,24-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
1927,01-07-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
1927,02-07-2019,,Group of the European People's Party (Christian Democrats)
197645,02-07-2019,,Group of the Greens/European Free Alliance
98582,02-07-2019,,Group of the European People's Party (Christian Democrats)
124807,01-07-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
124807,02-07-2019,,Group of the European People's Party (Christian Democrats)
228286,11-01-2022,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
245018,02-06-2023,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
131580,02-07-2019,,Identity and Democracy Group
197465,02-07-2019,,Group of the Greens/European Free Alliance
197572,02-07-2019,,European Conservatives and Reformists Group
204449,01-02-2020,,Group of the European People's Party (Christian Democrats)
204443,01-02-2020,,Non-attached Members
254876,05-04-2024,,Group of the European People's Party (Christian Democrats)
125128,01-07-2014,01-07-2019,Group of the Alliance of Liberals and Democrats for Europe
125128,02-07-2019,,Renew Europe Group
127096,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
197827,02-07-2019,17-12-2020,Group of the European United Left
197827,18-12-2020,,The Left group in the European Parliament
125670,01-07-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
125670,02-07-2019,,Group of the European People's Party (Christian Democrats)
96739,14-07-2009,31-01-2012,Group of the Greens/European Free Alliance
96739,01-02-2012,20-11-2012,Group of the Greens/European Free Alliance
96739,21-11-2012,30-06-2014,Group of the Greens/European Free Alliance
96739,01-07-2014,01-07-2019,Group of the Greens/European Free Alliance
96739,02-07-2019,,Group of the Greens/European Free Alliance
125237,01-07-2014,15-10-2014,Europe of Freedom and Direct Democracy Group
125237,16-10-2014,19-10-2014,Non-attached Members
125237,20-10-2014,01-07-2019,Europe of Freedom and Direct Democracy Group
125237,02-07-2019,10-03-2021,Non-attached Members
125237,11-03-2021,,Renew Europe Group
28266,20-07-2004,13-07-2009,Group of the Alliance of Liberals and Democrats for Europe
28266,14-07-2009,19-07-2009,Group of the Alliance of Liberals and Democrats for Europe
28266,20-07-2009,30-06-2014,Group of the Alliance of Liberals and Democrats for Europe
28266,01-07-2014,01-07-2019,Group of the Alliance of Liberals and Democrats for Europe
28266,02-07-2019,,Renew Europe Group
197784,02-07-2019,,Renew Europe Group
124992,01-07-2014,11-01-2017,Confederal Group of the European United Left
124992,12-01-2017,01-07-2019,Confederal Group of the European United Left
124992,02-07-2019,17-12-2020,Group of the European United Left
124992,18-12-2020,,The Left group in the European Parliament
197534,02-07-2019,,Group of the European People's Party (Christian Democrats)
197935,02-07-2019,,Non-attached Members
190517,08-11-2017,01-07-2019,Confederal Group of the European United Left
190517,02-07-2019,17-07-2019,Group of the European United Left
190517,18-07-2019,17-12-2020,Group of the European United Left
190517,18-12-2020,,The Left group in the European Parliament
249443,17-10-2023,,Group of the European People's Party (Christian Democrats)
99283,02-07-2019,,Identity and Democracy Group
190519,14-11-2017,01-07-2019,Group of the Alliance of Liberals and Democrats for Europe
190519,02-07-2019,,Renew Europe Group
197514,02-07-2019,,Group of the European People's Party (Christian Democrats)
124872,01-07-2014,01-07-2019,Group of the Alliance of Liberals and Democrats for Europe
124872,02-07-2019,,Renew Europe Group
197440,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
198183,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
125045,01-07-2014,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
125045,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
204733,01-02-2020,07-12-2021,Non-attached Members
204733,08-12-2021,,European Conservatives and Reformists Group
239262,02-11-2022,10-09-2023,Identity and Democracy Group
239262,11-09-2023,08-11-2023,Non-attached Members
239262,09-11-2023,,European Conservatives and Reformists Group
129164,06-11-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
129164,26-01-2021,,Group of the European People's Party (Christian Democrats)
191693,01-03-2018,01-07-2019,Group of the Alliance of Liberals and Democrats for Europe
191693,02-07-2019,,Renew Europe Group
28219,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
28219,14-07-2009,23-07-2009,Group of the European People's Party (Christian Democrats)
28219,24-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
28219,01-07-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
28219,02-07-2019,,Group of the European People's Party (Christian Democrats)
124988,01-07-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
124988,01-02-2020,,Group of the European People's Party (Christian Democrats)
197510,02-07-2019,,Group of the European People's Party (Christian Democrats)
5729,13-01-2000,28-09-2003,Group of the Party of European Socialists
5729,14-07-2009,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
5729,01-07-2014,16-04-2018,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
5729,17-04-2018,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
5729,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
125023,01-07-2014,14-12-2015,Confederal Group of the European United Left
125023,15-12-2015,01-07-2019,Confederal Group of the European United Left
125023,02-07-2019,17-12-2020,Group of the European United Left
125023,18-12-2020,,The Left group in the European Parliament
124802,01-07-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
124802,02-07-2019,,Group of the European People's Party (Christian Democrats)
199941,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
197529,02-07-2019,17-12-2020,Group of the European United Left
197529,18-12-2020,,The Left group in the European Parliament
23699,23-04-2003,30-04-2004,Confederal Group of the European United Left/Nordic Green Left
23699,01-05-2004,19-07-2004,Confederal Group of the European United Left/Nordic Green Left
23699,01-07-2014,14-12-2015,Confederal Group of the European United Left
23699,15-12-2015,01-07-2019,Confederal Group of the European United Left
23699,02-07-2019,17-12-2020,Group of the European United Left
23699,18-12-2020,,The Left group in the European Parliament
124808,01-07-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
124808,02-07-2019,,Group of the European People's Party (Christian Democrats)
125030,01-07-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
125030,02-07-2019,,Group of the European People's Party (Christian Democrats)
197405,02-07-2019,,Group of the European People's Party (Christian Democrats)
94649,02-07-2019,,Identity and Democracy Group
197536,02-07-2019,,Group of the European People's Party (Christian Democrats)
197672,02-07-2019,,Group of the European People's Party (Christian Democrats)
197831,02-07-2019,,European Conservatives and Reformists Group
124780,01-07-2014,15-10-2014,Europe of Freedom and Direct Democracy Group
124780,16-10-2014,19-10-2014,Non-attached Members
124780,20-10-2014,10-01-2017,Europe of Freedom and Direct Democracy Group
124780,11-01-2017,01-07-2019,Europe of Nations and Freedom Group
124780,02-07-2019,,Identity and Democracy Group
239271,02-11-2022,,Group of the European People's Party (Christian Democrats)
125214,01-07-2014,01-07-2019,Group of the Greens/European Free Alliance
125214,02-07-2019,,Group of the Greens/European Free Alliance
197429,02-07-2019,,Group of the European People's Party (Christian Democrats)
96697,14-07-2009,15-07-2009,European Conservatives and Reformists Group
96697,16-07-2009,30-06-2014,European Conservatives and Reformists Group
96697,01-07-2014,12-12-2016,European Conservatives and Reformists Group
96697,13-12-2016,10-01-2017,European Conservatives and Reformists Group
96697,11-01-2017,08-02-2017,European Conservatives and Reformists Group
96697,09-02-2017,07-01-2018,European Conservatives and Reformists Group
96697,08-01-2018,03-07-2018,European Conservatives and Reformists Group
96697,04-07-2018,01-07-2019,European Conservatives and Reformists Group
96697,02-07-2019,,European Conservatives and Reformists Group
197498,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
197651,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
197434,02-07-2019,28-01-2020,Group of the European United Left
197434,29-01-2020,,Non-attached Members
197671,02-07-2019,,Group of the European People's Party (Christian Democrats)
197649,02-07-2019,,Group of the European People's Party (Christian Democrats)
197836,02-07-2019,,Group of the European People's Party (Christian Democrats)
197393,02-07-2019,,Group of the European People's Party (Christian Democrats)
229839,02-02-2022,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
118859,25-04-2013,30-06-2014,Group of the European People's Party (Christian Democrats)
118859,01-07-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
118859,02-07-2019,,Group of the European People's Party (Christian Democrats)
95074,01-07-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
95074,02-07-2019,20-02-2024,Group of the European People's Party (Christian Democrats)
95074,21-02-2024,,Group of the European People's Party (Christian Democrats)
197591,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
197559,02-07-2019,,European Conservatives and Reformists Group
