mep_id,start_date,end_date,political_group
31123,13-01-2005,13-07-2009,Confederal Group of the European United Left
135541,27-11-2015,01-07-2019,European Conservatives and Reformists Group
909,01-07-1981,14-12-1982,Socialist Group
1704,17-07-1979,24-07-1989,Communist and Allies Group
96990,14-07-2009,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
875,17-07-1979,23-07-1984,Socialist Group
96829,14-07-2009,04-03-2021,Group of the European People's Party (Christian Democrats)
96829,05-03-2021,,Non-attached Members
39956,10-01-2008,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
218349,15-04-2021,18-04-2021,Non-attached Members
218349,19-04-2021,,European Conservatives and Reformists Group
2192,19-07-1994,04-07-1995,Group of the European Democratic Alliance
2192,05-07-1995,19-07-1999,Group Union for Europe
31730,12-03-2005,13-07-2009,Socialist Group in the European Parliament
39094,04-09-2007,13-07-2009,Socialist Group in the European Parliament
658,01-01-1981,18-10-1981,Non-attached
4310,20-07-1999,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
39534,17-10-2007,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
197712,02-07-2019,31-01-2020,Non-attached Members
4419,20-07-1999,19-07-2004,Group of the Greens/European Free Alliance
4270,20-07-1999,19-07-2004,"Group of the European Liberal, Democrat and Reform Party"
4270,14-07-2009,29-09-2015,Group of the Alliance of Liberals and Democrats for Europe
28114,20-07-2004,13-07-2009,Union for Europe of the Nations Group
28114,14-07-2009,30-06-2014,Group of the Alliance of Liberals and Democrats for Europe
1987,19-07-1994,19-07-1999,Group of the Party of European Socialists
724,01-01-1981,18-10-1981,Non-attached
724,02-11-1981,23-07-1984,Group of the European People's Party (Christian-Democratic Group)
204368,23-01-2020,,Group of the European People's Party (Christian Democrats)
28246,20-07-2004,30-06-2014,Group of the Alliance of Liberals and Democrats for Europe
4428,20-07-1999,19-07-2004,"Group of the European Liberal, Democrat and Reform Party"
4428,20-07-2004,28-04-2008,Group of the Alliance of Liberals and Democrats for Europe
23730,17-04-2003,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
107386,21-04-2011,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
28289,20-07-2004,10-05-2006,Union for Europe of the Nations Group
124746,01-07-2014,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1006,24-07-1984,24-07-1989,Communist and Allies Group
1006,25-07-1989,11-01-1993,Group for the European United Left
1006,12-01-1993,20-04-1993,Socialist Group
1006,21-04-1993,18-07-1994,Group of the Party of European Socialists
28214,20-07-2004,13-07-2009,Group of the Greens/European Free Alliance
28214,14-07-2009,30-06-2014,Group of the Alliance of Liberals and Democrats for Europe
2302,11-11-1996,19-07-1999,Group of the Party of European Socialists
28146,20-07-2004,13-07-2009,Independence/Democracy Group
2244,19-07-1994,19-07-1999,Group of the Party of European Socialists
1892,11-01-1994,18-07-1994,Liberal and Democratic Reformist Group
1892,15-09-1998,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1892,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
1892,14-07-2009,01-07-2019,Group of the European People's Party (Christian Democrats)
1892,07-07-2023,,Group of the European People's Party (Christian Democrats)
1819,04-11-1985,24-07-1989,Socialist Group
23809,18-04-2003,19-07-2004,Group of the Party of European Socialists
1645,01-01-1986,24-07-1989,Socialist Group
34727,24-10-2005,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
197459,02-07-2019,,Group of the Greens/European Free Alliance
2305,11-11-1996,19-07-2004,"Group of the European Liberal, Democrat and Reform Party"
239260,02-11-2022,,European Conservatives and Reformists Group
28375,20-07-2004,14-11-2006,Non-attached Members
28375,15-11-2006,13-07-2009,Union for Europe of the Nations Group
702,17-07-1979,23-03-1983,Socialist Group
1675,17-07-1979,23-07-1984,Communist and Allies Group
1675,31-01-1988,24-07-1989,Communist and Allies Group
4248,20-07-1999,15-09-1999,Group of the Party of European Socialists
4248,13-09-2004,13-07-2009,Socialist Group in the European Parliament
2150,01-01-1995,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
110365,21-10-2011,30-06-2014,Group of the Alliance of Liberals and Democrats for Europe
28159,20-07-2004,13-07-2009,Socialist Group in the European Parliament
197430,02-07-2019,,Renew Europe Group
4521,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
4521,14-07-2009,01-07-2019,European Conservatives and Reformists Group
39510,15-10-2007,13-07-2009,Socialist Group in the European Parliament
1407,24-07-1984,20-04-1993,Socialist Group
1407,21-04-1993,19-07-2004,Group of the Party of European Socialists
1407,20-07-2004,13-07-2009,Socialist Group in the European Parliament
1407,14-07-2009,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
786,13-10-1980,15-12-1981,Group of European Progressive Democrats
1351,01-01-1986,24-07-1989,European Democratic Group
1351,25-07-1989,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1351,01-07-2014,31-10-2014,Group of the European People's Party (Christian Democrats)
1970,19-07-1994,05-01-1995,Confederal Group of the European United Left
1970,06-01-1995,19-07-1999,Confederal Group of the European United Left/Nordic Green Left
1970,20-07-1999,19-07-2004,Group of the Party of European Socialists
1970,20-07-2004,13-07-2009,Socialist Group in the European Parliament
4526,20-07-1999,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
2295,11-11-1996,19-07-2004,Group of the Party of European Socialists
2295,20-07-2004,13-07-2009,Socialist Group in the European Parliament
2295,14-07-2009,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
914,17-07-1979,23-07-1984,Liberal and Democratic Group
1283,25-07-1989,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
4558,20-07-1999,19-07-2004,Group of the Party of European Socialists
4558,20-07-2004,13-07-2009,Socialist Group in the European Parliament
96986,14-07-2009,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1410,17-07-1979,23-07-1984,European Democratic Group
1410,15-12-1988,30-04-1992,European Democratic Group
1410,01-05-1992,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
185974,03-01-2017,01-07-2019,Group of the Greens/European Free Alliance
185974,23-07-2020,,Group of the Greens/European Free Alliance
232843,12-03-2024,,Group of the Greens/European Free Alliance
28222,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
23711,18-04-2003,19-07-2004,"Group of the European Liberal, Democrat and Reform Party"
124962,01-07-2014,08-06-2017,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
124691,01-07-2014,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1913,19-07-1994,19-07-2004,Group of the Party of European Socialists
1913,20-07-2004,13-07-2009,Socialist Group in the European Parliament
1913,14-07-2009,01-02-2022,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
96902,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
2072,01-01-1995,08-10-1995,Group of the Party of European Socialists
2072,06-10-1998,19-07-1999,Group of the Party of European Socialists
2072,01-02-2003,19-07-2004,Group of the Party of European Socialists
902,17-07-1979,15-04-1982,Liberal and Democratic Group
751,17-07-1979,31-10-1981,Socialist Group
122404,13-12-2013,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
5846,17-02-2000,19-07-2004,Group of the Party of European Socialists
5846,20-07-2004,13-07-2009,Socialist Group in the European Parliament
5846,14-07-2009,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1947,19-07-1994,19-07-1999,"Group of the European Liberal, Democrat and Reform Party"
197683,02-07-2019,24-01-2022,Identity and Democracy Group
197683,25-01-2022,,Non-attached Members
197756,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
706,17-07-1979,01-01-1984,Group of the European People's Party (Christian-Democratic Group)
25341,10-07-2003,19-07-2004,Group of the Greens/European Free Alliance
824,21-10-1981,01-01-1983,Socialist Group
4238,20-07-1999,11-02-2004,Group of the Party of European Socialists
4238,12-02-2004,19-07-2004,Non-attached
4238,20-07-2004,30-06-2014,Non-attached Members
197506,02-07-2019,,Group of the Greens/European Free Alliance
26680,08-03-2004,31-03-2004,Group of the Party of European Socialists
1452,24-07-1984,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
4750,20-07-1999,31-12-1999,Group of the Party of European Socialists
28142,20-07-2004,13-07-2009,Independence/Democracy Group
197559,02-07-2019,,European Conservatives and Reformists Group
111027,01-12-2011,01-07-2019,Group of the European People's Party (Christian Democrats)
1436,17-07-1979,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1436,20-07-1999,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
125110,01-07-2014,02-05-2023,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1492,17-07-1979,24-07-1989,Socialist Group
1608,01-01-1986,05-07-1987,Group of the European People's Party (Christian-Democratic Group)
1086,25-07-1989,18-07-1994,Group of the European People's Party (Christian-Democratic Group)
96981,14-07-2009,14-06-2015,Non-attached Members
96981,15-06-2015,01-07-2019,Europe of Nations and Freedom Group
2303,11-11-1996,29-03-1999,Group of the European People's Party (Christian-Democratic Group)
96843,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
96848,14-07-2009,06-07-2017,Group of the European People's Party (Christian Democrats)
2329,01-09-1998,19-07-1999,The Green Group in the European Parliament
2329,20-07-1999,13-07-2009,Group of the Greens/European Free Alliance
96727,14-07-2009,20-03-2011,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1475,17-07-1979,20-04-1993,Socialist Group
1475,21-04-1993,18-07-1994,Group of the Party of European Socialists
4267,20-07-1999,19-07-2004,Group of the Party of European Socialists
4267,20-07-2004,13-07-2009,Socialist Group in the European Parliament
4267,14-07-2009,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
28571,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
197508,02-07-2019,11-01-2024,Renew Europe Group
869,17-07-1979,23-07-1984,European Democratic Group
254721,02-04-2024,,Group of the European People's Party (Christian Democrats)
197470,02-07-2019,,Group of the Greens/European Free Alliance
197643,02-07-2019,06-01-2020,Group of the European People's Party (Christian Democrats)
28207,20-07-2004,13-07-2009,Group of the Alliance of Liberals and Democrats for Europe
1267,17-07-1979,18-07-1994,Group of the European People's Party (Christian-Democratic Group)
23737,28-04-2003,19-07-2004,Group of the Party of European Socialists
28396,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
124837,01-07-2014,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1614,01-01-1986,13-09-1987,Group of the European Democratic Alliance
732,17-07-1979,23-07-1984,Communist and Allies Group
33996,26-09-2005,02-04-2007,Group of the Alliance of Liberals and Democrats for Europe
28459,20-07-2004,11-09-2008,Group of the European People's Party (Christian Democrats) and European Democrats
197573,02-07-2019,,Group of the Greens/European Free Alliance
198063,02-07-2019,,Non-attached Members
2225,19-07-1994,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
2225,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
23934,09-05-2003,06-05-2004,Group of the European People's Party (Christian Democrats) and European Democrats
1841,18-02-1992,11-01-1993,Group for the European United Left
1841,12-01-1993,18-07-1994,Non-attached
1515,17-07-1979,24-07-1989,Communist and Allies Group
1517,17-07-1979,24-07-1989,Group of the European People's Party (Christian-Democratic Group)
1066,25-07-1989,11-01-1993,Group for the European United Left
1066,12-01-1993,18-07-1994,Non-attached
4405,20-07-1999,26-05-2000,"Group of the European Liberal, Democrat and Reform Party"
1042,25-07-1989,18-07-1994,Group of the European People's Party (Christian-Democratic Group)
872,17-07-1979,07-07-1981,Socialist Group
96781,14-07-2009,01-07-2019,Group of the European People's Party (Christian Democrats)
125004,01-07-2014,,Group of the European People's Party (Christian Democrats)
94508,29-10-2008,13-07-2009,Socialist Group in the European Parliament
197645,02-07-2019,,Group of the Greens/European Free Alliance
197466,02-07-2019,,Group of the Greens/European Free Alliance
4472,20-07-1999,21-05-2008,Group of the European People's Party (Christian Democrats) and European Democrats
1175,25-07-1989,20-04-1993,Socialist Group
1175,21-04-1993,26-06-2002,Group of the Party of European Socialists
1175,27-06-2002,30-06-2002,Non-attached
1175,01-07-2002,19-07-2004,Confederal Group of the European United Left/Nordic Green Left
97296,14-07-2009,15-06-2012,Group of the European People's Party (Christian Democrats)
97296,17-06-2012,01-07-2019,Group of the European People's Party (Christian Democrats)
433,26-06-1980,16-04-1982,Group of European Progressive Democrats
433,24-07-1984,24-07-1989,Group of the European Democratic Alliance
2121,01-01-1995,10-11-1996,Group of the European People's Party (Christian-Democratic Group)
871,17-07-1979,10-06-1981,Non-attached
1107,25-07-1989,03-07-1995,The Green Group in the European Parliament
1202,25-07-1989,10-12-1991,The Green Group in the European Parliament
1202,07-12-2011,30-06-2014,Group of the Greens/European Free Alliance
28429,20-07-2004,14-01-2007,Non-attached Members
28429,15-01-2007,13-11-2007,"Identity, Tradition and Sovereignty Group"
28429,14-11-2007,28-04-2008,Non-attached Members
28429,01-07-2014,29-11-2016,Group of the European People's Party (Christian Democrats)
28429,30-11-2016,11-12-2016,Non-attached Members
28429,12-12-2016,01-07-2019,Group of the European People's Party (Christian Democrats)
28429,02-11-2022,,Group of the European People's Party (Christian Democrats)
229519,18-01-2022,,Renew Europe Group
39718,10-12-2007,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
1639,10-10-1988,24-07-1989,Group of the European Democratic Alliance
96658,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
1542,17-07-1979,24-07-1989,Communist and Allies Group
2313,06-06-1997,19-07-2004,Group of the Party of European Socialists
1248,17-07-1979,18-12-1993,Group of the European People's Party (Christian-Democratic Group)
1587,01-01-1986,11-10-1987,Group of the European Democratic Alliance
1587,12-10-1987,24-07-1989,Socialist Group
111017,01-12-2011,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
96767,14-07-2009,01-07-2019,Group of the European People's Party (Christian Democrats)
125048,01-07-2014,01-07-2019,Confederal Group of the European United Left
4352,20-07-1999,19-07-2004,Confederal Group of the European United Left/Nordic Green Left
96909,14-07-2009,01-02-2012,Group of the Greens/European Free Alliance
1807,24-07-1984,12-12-1985,Liberal and Democratic Group
1807,13-12-1985,03-04-1989,Liberal and Democratic Reformist Group
943,17-07-1979,01-10-1981,Liberal and Democratic Group
1730,17-07-1979,24-07-1989,Communist and Allies Group
28361,20-07-2004,04-05-2009,Socialist Group in the European Parliament
1121,25-07-1989,18-07-1994,Liberal and Democratic Reformist Group
96865,14-07-2009,06-05-2013,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
124942,01-07-2014,31-01-2020,Group of the Greens/European Free Alliance
1366,17-07-1979,20-04-1993,Socialist Group
1366,21-04-1993,18-07-1994,Group of the Party of European Socialists
96745,14-07-2009,30-06-2014,Group of the Greens/European Free Alliance
2237,19-07-1994,19-07-1999,Group of the European Radical Alliance
96933,14-07-2009,,Group of the European People's Party (Christian Democrats)
1156,25-07-1989,04-12-1991,The Green Group in the European Parliament
197557,02-07-2019,,Renew Europe Group
1154,25-07-1989,20-04-1993,Socialist Group
1154,21-04-1993,19-07-1999,Group of the Party of European Socialists
2025,19-07-1994,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
2025,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
2025,14-07-2009,01-07-2019,Group of the European People's Party (Christian Democrats)
96789,14-07-2009,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1524,24-07-1984,24-07-1989,Group of the European People's Party (Christian-Democratic Group)
189391,08-09-2017,31-01-2020,European Conservatives and Reformists Group
197758,02-07-2019,31-01-2020,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
118708,12-04-2013,30-06-2014,European Conservatives and Reformists Group
5518,16-09-1999,19-07-2004,Group of the Party of European Socialists
960,24-07-1984,24-07-1989,Group of the European Democratic Alliance
960,16-10-1989,18-07-1994,Group of the European Democratic Alliance
28325,20-07-2004,14-12-2005,Independence/Democracy Group
28325,15-12-2005,17-12-2008,Non-attached Members
28325,18-12-2008,13-07-2009,Union for Europe of the Nations Group
1943,19-07-1994,19-07-1999,Non-attached
28570,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
1059,25-07-1989,19-07-1999,The Green Group in the European Parliament
1059,20-07-1999,13-07-2009,Group of the Greens/European Free Alliance
1059,31-10-2013,30-06-2014,Group of the Greens/European Free Alliance
1309,25-07-1989,20-04-1993,Socialist Group
1309,21-04-1993,19-07-2004,Group of the Party of European Socialists
1309,28-08-2006,13-07-2009,Socialist Group in the European Parliament
1309,14-07-2009,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
28516,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
33985,26-09-2005,09-12-2007,Socialist Group in the European Parliament
2210,01-01-1995,10-11-1996,Non-attached
2257,11-07-1995,10-11-1996,Group of the Party of European Socialists
687,17-07-1979,23-07-1984,Socialist Group
4467,21-07-1999,21-07-1999,Non-attached
4467,22-07-1999,28-04-2008,Union for Europe of the Nations Group
197527,02-07-2019,17-12-2020,Group of the European United Left
197527,18-12-2020,,The Left group in the European Parliament
1811,24-07-1984,24-07-1989,Communist and Allies Group
119435,01-07-2013,13-10-2016,Group of the European People's Party (Christian Democrats)
1537,17-07-1979,24-07-1989,Socialist Group
125192,01-07-2014,01-07-2019,Confederal Group of the European United Left
1398,17-07-1979,30-04-1992,European Democratic Group
1398,01-05-1992,07-10-1998,Group of the European People's Party (Christian-Democratic Group)
1398,08-10-1998,19-07-1999,"Group of the European Liberal, Democrat and Reform Party"
25803,16-10-2003,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
197869,02-07-2019,09-01-2022,Renew Europe Group
4334,20-07-1999,19-07-2004,Group of the Party of European Socialists
4334,20-07-2004,31-03-2008,Socialist Group in the European Parliament
4334,01-07-2014,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
128588,08-10-2014,01-07-2019,Group of the Greens/European Free Alliance
1779,17-07-1979,23-07-1984,Group for the Technical Coordination and Defence of Independent Groups and Members
1779,24-07-1984,31-08-1987,Rainbow Group
1479,06-06-1988,24-07-1989,Group of the European Right
124751,01-07-2014,14-06-2015,Non-attached Members
124751,15-06-2015,01-07-2019,Europe of Nations and Freedom Group
2012,19-07-1994,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
2012,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
1902,19-07-1994,19-07-2004,Group of the Party of European Socialists
1902,20-07-2004,13-07-2009,Socialist Group in the European Parliament
1902,14-07-2009,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1084,17-07-1979,12-12-1985,Liberal and Democratic Group
1084,13-12-1985,18-08-1986,Liberal and Democratic Reformist Group
1084,25-07-1989,18-07-1994,Liberal and Democratic Reformist Group
1084,19-07-1994,18-05-1995,"Group of the European Liberal, Democrat and Reform Party"
125380,11-06-2014,30-06-2014,Group of the Alliance of Liberals and Democrats for Europe
1441,24-07-1984,04-07-1995,Group of the European Democratic Alliance
1441,05-07-1995,19-07-1999,Group Union for Europe
1441,20-07-1999,19-07-2004,Union for Europe of the Nations Group
1458,24-07-1984,20-04-1993,Socialist Group
1458,21-04-1993,13-10-1993,Group of the Party of European Socialists
703,17-07-1979,23-07-1984,Socialist Group
910,17-07-1979,30-01-1982,Socialist Group
96734,14-07-2009,,Group of the Greens/European Free Alliance
96743,14-07-2009,29-11-2023,Group of the Greens/European Free Alliance
1388,17-07-1979,30-04-1992,European Democratic Group
1388,01-05-1992,18-07-1994,Group of the European People's Party (Christian-Democratic Group)
111496,13-01-2012,30-06-2014,Group of the European People's Party (Christian Democrats)
1229,19-02-1987,24-07-1989,Rainbow Group
1229,25-07-1989,19-07-1999,The Green Group in the European Parliament
28197,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
2205,01-01-1995,30-06-1995,Group of the Party of European Socialists
1596,24-07-1984,24-07-1989,Communist and Allies Group
38596,24-05-2007,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
38596,14-07-2009,01-07-2019,Group of the European People's Party (Christian Democrats)
1990,19-07-1994,06-12-1995,Group of the European People's Party (Christian-Democratic Group)
124702,01-07-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
125049,01-07-2014,01-07-2019,Confederal Group of the European United Left
197825,02-07-2019,,European Conservatives and Reformists Group
1374,01-01-1986,18-07-1994,Liberal and Democratic Reformist Group
96952,14-07-2009,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
197390,02-07-2019,,Group of the European People's Party (Christian Democrats)
96754,14-07-2009,01-07-2019,Group of the European People's Party (Christian Democrats)
2293,11-11-1996,19-07-2004,Non-attached
1701,17-07-1979,24-07-1989,European Democratic Group
118858,25-04-2013,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
28451,20-07-2004,27-04-2006,Group of the European People's Party (Christian Democrats) and European Democrats
28451,01-07-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
116663,06-12-2012,30-06-2014,Group of the European People's Party (Christian Democrats)
96650,14-07-2009,13-08-2013,Confederal Group of the European United Left
96866,14-07-2009,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
978,25-07-1989,20-04-1993,Socialist Group
978,21-04-1993,18-07-1994,Group of the Party of European Socialists
96733,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
1768,01-01-1986,24-07-1989,Socialist Group
29074,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
29074,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
96683,14-07-2009,04-07-2012,Group of the Alliance of Liberals and Democrats for Europe
1094,25-07-1989,11-01-1993,Group for the European United Left
1094,12-01-1993,20-04-1993,Socialist Group
1094,21-04-1993,11-10-1998,Group of the Party of European Socialists
1094,08-05-2006,28-03-2007,Socialist Group in the European Parliament
197537,02-07-2019,,European Conservatives and Reformists Group
1033,06-07-1987,24-07-1989,Communist and Allies Group
1033,25-07-1989,11-01-1993,Group for the European United Left
1033,12-01-1993,18-07-1994,Non-attached
1033,19-07-1994,05-01-1995,Confederal Group of the European United Left
1033,06-01-1995,19-07-2004,Confederal Group of the European United Left/Nordic Green Left
197510,02-07-2019,,Group of the European People's Party (Christian Democrats)
677,17-07-1979,18-07-1979,Liberal and Democratic Group
124744,01-07-2014,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
107973,22-06-2011,30-06-2014,Group of the Greens/European Free Alliance
197532,02-07-2019,,European Conservatives and Reformists Group
25894,17-11-2003,19-07-2004,Group of the Party of European Socialists
785,17-07-1979,19-07-1979,Communist and Allies Group
1489,17-07-1979,24-07-1989,Group of the European People's Party (Christian-Democratic Group)
96677,14-07-2009,01-07-2019,Group of the Alliance of Liberals and Democrats for Europe
96956,14-07-2009,27-02-2018,European Conservatives and Reformists Group
96956,28-02-2018,01-07-2019,Group of the European People's Party (Christian Democrats)
112014,06-02-2012,30-06-2014,Group of the Alliance of Liberals and Democrats for Europe
112014,02-07-2019,31-01-2020,Renew Europe Group
2046,19-07-1994,04-07-1995,Forza Europa Group
2046,05-07-1995,14-06-1998,Group Union for Europe
2046,15-06-1998,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
2046,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
2099,19-07-1994,19-07-2004,Group of the Party of European Socialists
2099,20-07-2004,13-07-2009,Socialist Group in the European Parliament
197504,02-07-2019,,Renew Europe Group
1099,25-07-1989,20-04-1993,Socialist Group
1099,21-04-1993,18-07-1994,Group of the Party of European Socialists
1201,25-07-1989,05-12-1990,Socialist Group
1201,06-12-1990,18-07-1994,Rainbow Group in the European Parliament
4384,20-07-1999,13-07-2009,Group of the Greens/European Free Alliance
39723,10-12-2007,17-12-2007,Non-attached Members
39723,18-12-2007,18-12-2008,Group of the European People's Party (Christian Democrats) and European Democrats
212855,28-12-2020,,Renew Europe Group
28412,20-07-2004,18-06-2007,Group of the Greens/European Free Alliance
125052,01-07-2014,11-01-2016,Group of the Alliance of Liberals and Democrats for Europe
123792,11-03-2014,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1713,17-07-1979,24-07-1989,European Democratic Group
4361,20-07-1999,14-03-2001,Union for Europe of the Nations Group
4361,15-03-2001,19-07-2004,Group for a Europe of Democracies and Diversities
204414,01-02-2020,,European Conservatives and Reformists Group
202352,02-07-2019,,Non-attached Members
678,17-07-1979,23-07-1984,European Democratic Group
1755,01-01-1986,13-09-1987,Communist and Allies Group
2191,19-07-1994,04-07-1995,Forza Europa Group
2191,05-07-1995,19-07-1999,Group Union for Europe
1258,17-07-1979,20-04-1993,Socialist Group
1258,21-04-1993,19-07-2004,Group of the Party of European Socialists
197498,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
4539,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
1133,25-07-1989,18-07-1994,Left Unity
1133,19-07-1994,05-01-1995,Confederal Group of the European United Left
1133,06-01-1995,19-07-2004,Confederal Group of the European United Left/Nordic Green Left
96795,14-07-2009,28-12-2011,European Conservatives and Reformists Group
96795,29-12-2011,30-06-2014,Europe of freedom and democracy Group
190518,08-11-2017,01-07-2019,Europe of Freedom and Direct Democracy Group
190518,02-07-2019,13-02-2022,Identity and Democracy Group
190518,14-02-2022,,Non-attached Members
23413,13-04-2011,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
133326,13-07-2015,11-12-2018,Group of the European People's Party (Christian Democrats)
133326,12-12-2018,01-07-2019,European Conservatives and Reformists Group
1378,17-07-1979,30-04-1992,European Democratic Group
1378,01-05-1992,18-07-1994,Group of the European People's Party (Christian-Democratic Group)
4261,20-07-1999,19-07-2004,Group of the Greens/European Free Alliance
1237,24-07-1984,20-04-1993,Socialist Group
1237,21-04-1993,19-07-2004,Group of the Party of European Socialists
1237,20-07-2004,13-07-2009,Socialist Group in the European Parliament
4399,20-07-1999,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
33977,26-09-2005,13-07-2009,Socialist Group in the European Parliament
1862,24-03-1992,18-07-1994,Liberal and Democratic Reformist Group
124760,01-07-2014,14-06-2015,Non-attached Members
124760,15-06-2015,01-07-2019,Europe of Nations and Freedom Group
124760,02-07-2019,15-02-2022,Identity and Democracy Group
124760,16-02-2022,06-02-2024,Non-attached Members
124760,07-02-2024,,European Conservatives and Reformists Group
197935,02-07-2019,,Non-attached Members
23853,22-04-2003,17-03-2004,Group of the European People's Party (Christian Democrats) and European Democrats
23853,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
96953,14-07-2009,16-06-2012,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
723,01-01-1981,18-10-1981,Socialist Group
723,02-11-1981,05-07-1982,Socialist Group
2055,01-01-1995,10-11-1996,Group of the Party of European Socialists
2055,20-07-1999,19-07-2004,Group of the Party of European Socialists
2084,19-07-1994,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
2084,20-07-1999,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
1901,19-07-1994,19-07-2004,"Group of the European Liberal, Democrat and Reform Party"
2323,10-10-1997,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
2323,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
2323,14-07-2009,,Group of the European People's Party (Christian Democrats)
1455,17-07-1979,23-07-1984,Group of the European People's Party (Christian-Democratic Group)
