id,type,activity_id,activity_start_date,decision_method,had_decision_outcome,had_voter_abstention,had_voter_against,had_voter_favor,meeting_activity_id
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946098-RCV-1,Activity,MTG-PL-2024-04-24-VOT-ITM-946098-RCV-1,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946098-RCV-2,Activity,MTG-PL-2024-04-24-VOT-ITM-946098-RCV-2,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946012-RCV-1,Activity,MTG-PL-2024-04-24-VOT-ITM-946012-RCV-1,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946076-SEPARATE-1,Activity,MTG-PL-2024-04-24-VOT-ITM-946076-SEPARATE-1,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946104-RCV-1,Activity,MTG-PL-2024-04-24-VOT-ITM-946104-RCV-1,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946148-SEPARATE-1,Activity,MTG-PL-2024-04-24-VOT-ITM-946148-SEPARATE-1,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946248-RCV-1,Activity,MTG-PL-2024-04-24-VOT-ITM-946248-RCV-1,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946505-RCV-4,Activity,MTG-PL-2024-04-24-VOT-ITM-946505-RCV-4,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946508,Activity,MTG-PL-2024-04-25-VOT-ITM-946508,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-945850,Activity,MTG-PL-2024-04-25-VOT-ITM-945850,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946518,Activity,MTG-PL-2024-04-25-VOT-ITM-946518,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946511,Activity,MTG-PL-2024-04-25-VOT-ITM-946511,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946512,Activity,MTG-PL-2024-04-25-VOT-ITM-946512,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946504,Activity,MTG-PL-2024-04-25-VOT-ITM-946504,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946513,Activity,MTG-PL-2024-04-25-VOT-ITM-946513,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946507,Activity,MTG-PL-2024-04-25-VOT-ITM-946507,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946514,Activity,MTG-PL-2024-04-25-VOT-ITM-946514,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946517,Activity,MTG-PL-2024-04-25-VOT-ITM-946517,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946515,Activity,MTG-PL-2024-04-25-VOT-ITM-946515,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946077,Activity,MTG-PL-2024-04-25-VOT-ITM-946077,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946087,Activity,MTG-PL-2024-04-25-VOT-ITM-946087,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946510,Activity,MTG-PL-2024-04-25-VOT-ITM-946510,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946099,Activity,MTG-PL-2024-04-25-VOT-ITM-946099,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946512-RCV-2,Activity,MTG-PL-2024-04-25-VOT-ITM-946512-RCV-2,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946512-SEPARATE-2,Activity,MTG-PL-2024-04-25-VOT-ITM-946512-SEPARATE-2,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946512-SPLIT-2,Activity,MTG-PL-2024-04-25-VOT-ITM-946512-SPLIT-2,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946512-RCV-3,Activity,MTG-PL-2024-04-25-VOT-ITM-946512-RCV-3,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946512-SEPARATE-1,Activity,MTG-PL-2024-04-25-VOT-ITM-946512-SEPARATE-1,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946512-SPLIT-1,Activity,MTG-PL-2024-04-25-VOT-ITM-946512-SPLIT-1,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946511-RCV-1,Activity,MTG-PL-2024-04-25-VOT-ITM-946511-RCV-1,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946514-RCV-1,Activity,MTG-PL-2024-04-25-VOT-ITM-946514-RCV-1,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946504-RCV-5,Activity,MTG-PL-2024-04-25-VOT-ITM-946504-RCV-5,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946504-RCV-3,Activity,MTG-PL-2024-04-25-VOT-ITM-946504-RCV-3,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946504-RCV-1,Activity,MTG-PL-2024-04-25-VOT-ITM-946504-RCV-1,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946504-SPLIT-1,Activity,MTG-PL-2024-04-25-VOT-ITM-946504-SPLIT-1,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946504-SPLIT-2,Activity,MTG-PL-2024-04-25-VOT-ITM-946504-SPLIT-2,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946504-RCV-4,Activity,MTG-PL-2024-04-25-VOT-ITM-946504-RCV-4,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946510-RCV-2,Activity,MTG-PL-2024-04-25-VOT-ITM-946510-RCV-2,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946510-RCV-1,Activity,MTG-PL-2024-04-25-VOT-ITM-946510-RCV-1,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946515-RCV-3,Activity,MTG-PL-2024-04-25-VOT-ITM-946515-RCV-3,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946515-RCV-2,Activity,MTG-PL-2024-04-25-VOT-ITM-946515-RCV-2,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946515-RCV-1,Activity,MTG-PL-2024-04-25-VOT-ITM-946515-RCV-1,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946515-SPLIT-1,Activity,MTG-PL-2024-04-25-VOT-ITM-946515-SPLIT-1,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946513-RCV-1,Activity,MTG-PL-2024-04-25-VOT-ITM-946513-RCV-1,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946513-SPLIT-4,Activity,MTG-PL-2024-04-25-VOT-ITM-946513-SPLIT-4,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946513-RCV-2,Activity,MTG-PL-2024-04-25-VOT-ITM-946513-RCV-2,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946513-RCV-3,Activity,MTG-PL-2024-04-25-VOT-ITM-946513-RCV-3,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946513-SEPARATE-1,Activity,MTG-PL-2024-04-25-VOT-ITM-946513-SEPARATE-1,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946513-SPLIT-9,Activity,MTG-PL-2024-04-25-VOT-ITM-946513-SPLIT-9,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946513-SPLIT-5,Activity,MTG-PL-2024-04-25-VOT-ITM-946513-SPLIT-5,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946513-SPLIT-6,Activity,MTG-PL-2024-04-25-VOT-ITM-946513-SPLIT-6,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946513-SPLIT-7,Activity,MTG-PL-2024-04-25-VOT-ITM-946513-SPLIT-7,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946513-SPLIT-8,Activity,MTG-PL-2024-04-25-VOT-ITM-946513-SPLIT-8,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946513-SPLIT-1,Activity,MTG-PL-2024-04-25-VOT-ITM-946513-SPLIT-1,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946513-SPLIT-2,Activity,MTG-PL-2024-04-25-VOT-ITM-946513-SPLIT-2,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946513-SPLIT-3,Activity,MTG-PL-2024-04-25-VOT-ITM-946513-SPLIT-3,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946504-RCV-2,Activity,MTG-PL-2024-04-25-VOT-ITM-946504-RCV-2,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946511-RCV-2,Activity,MTG-PL-2024-04-25-VOT-ITM-946511-RCV-2,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946512-RCV-1,Activity,MTG-PL-2024-04-25-VOT-ITM-946512-RCV-1,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946514-RCV-2,Activity,MTG-PL-2024-04-25-VOT-ITM-946514-RCV-2,,,,,,,MTG-PL-2024-04-25
eli/dl/event/MTG-PL-2024-04-25-VOT-ITM-946518-RCV-1,Activity,MTG-PL-2024-04-25-VOT-ITM-946518-RCV-1,,,,,,,MTG-PL-2024-04-25
